cik,company_name,taxonomy,concept,unit,value,start_date,end_date,accn,fy,fp,form,filed_date,frame
320193,Apple Inc.,us-gaap,DeferredForeignIncomeTaxExpenseBenefit,USD,669000000.0,2022-09-25,2023-09-30,0000320193-23-000106,2023,FY,10-K,2023-11-03,
320193,Apple Inc.,us-gaap,DeferredForeignIncomeTaxExpenseBenefit,USD,669000000.0,2022-09-25,2023-09-30,0000320193-24-000123,2024,FY,10-K,2024-11-01,CY2023
320193,Apple Inc.,us-gaap,DeferredForeignIncomeTaxExpenseBenefit,USD,347000000.0,2023-10-01,2024-09-28,0000320193-24-000123,2024,FY,10-K,2024-11-01,CY2024
320193,Apple Inc.,us-gaap,DeferredIncomeTaxExpenseBenefit,USD,78000000.0,2006-10-01,2007-09-29,0001193125-09-214859,2009,FY,10-K,2009-10-27,
320193,Apple Inc.,us-gaap,DeferredIncomeTaxExpenseBenefit,USD,73000000.0,2006-10-01,2007-09-29,0001193125-10-012091,2009,FY,10-K/A,2010-01-25,CY2007
320193,Apple Inc.,us-gaap,DeferredIncomeTaxExpenseBenefit,USD,41000000.0,2007-09-30,2008-06-28,0001193125-09-153165,2009,Q3,10-Q,2009-07-22,
320193,Apple Inc.,us-gaap,DeferredIncomeTaxExpenseBenefit,USD,-368000000.0,2007-09-30,2008-09-27,0001193125-09-214859,2009,FY,10-K,2009-10-27,
320193,Apple Inc.,us-gaap,DeferredIncomeTaxExpenseBenefit,USD,398000000.0,2007-09-30,2008-09-27,0001193125-10-012091,2009,FY,10-K/A,2010-01-25,
320193,Apple Inc.,us-gaap,DeferredIncomeTaxExpenseBenefit,USD,398000000.0,2007-09-30,2008-09-27,0001193125-10-238044,2010,FY,10-K,2010-10-27,CY2008
320193,Apple Inc.,us-gaap,DeferredIncomeTaxExpenseBenefit,USD,276000000.0,2008-09-28,2008-12-27,0001193125-10-012085,2010,Q1,10-Q,2010-01-25,CY2008Q4
320193,Apple Inc.,us-gaap,DeferredIncomeTaxExpenseBenefit,USD,570000000.0,2008-09-28,2009-03-28,0001193125-10-088957,2010,Q2,10-Q,2010-04-21,
320193,Apple Inc.,us-gaap,DeferredIncomeTaxExpenseBenefit,USD,-201000000.0,2008-09-28,2009-06-27,0001193125-09-153165,2009,Q3,10-Q,2009-07-22,
320193,Apple Inc.,us-gaap,DeferredIncomeTaxExpenseBenefit,USD,772000000.0,2008-09-28,2009-06-27,0001193125-10-162840,2010,Q3,10-Q,2010-07-21,
320193,Apple Inc.,us-gaap,DeferredIncomeTaxExpenseBenefit,USD,-519000000.0,2008-09-28,2009-09-26,0001193125-09-214859,2009,FY,10-K,2009-10-27,
320193,Apple Inc.,us-gaap,DeferredIncomeTaxExpenseBenefit,USD,1040000000.0,2008-09-28,2009-09-26,0001193125-10-012091,2009,FY,10-K/A,2010-01-25,
320193,Apple Inc.,us-gaap,DeferredIncomeTaxExpenseBenefit,USD,1040000000.0,2008-09-28,2009-09-26,0001193125-10-238044,2010,FY,10-K,2010-10-27,
320193,Apple Inc.,us-gaap,DeferredIncomeTaxExpenseBenefit,USD,1040000000.0,2008-09-28,2009-09-26,0001193125-11-282113,2011,FY,10-K,2011-10-26,CY2009
320193,Apple Inc.,us-gaap,DeferredIncomeTaxExpenseBenefit,USD,425000000.0,2009-09-27,2009-12-26,0001193125-10-012085,2010,Q1,10-Q,2010-01-25,
320193,Apple Inc.,us-gaap,DeferredIncomeTaxExpenseBenefit,USD,425000000.0,2009-09-27,2009-12-26,0001193125-11-010144,2011,Q1,10-Q,2011-01-19,CY2009Q4
320193,Apple Inc.,us-gaap,DeferredIncomeTaxExpenseBenefit,USD,893000000.0,2009-09-27,2010-03-27,0001193125-10-088957,2010,Q2,10-Q,2010-04-21,
320193,Apple Inc.,us-gaap,DeferredIncomeTaxExpenseBenefit,USD,893000000.0,2009-09-27,2010-03-27,0001193125-11-104388,2011,Q2,10-Q,2011-04-21,
320193,Apple Inc.,us-gaap,DeferredIncomeTaxExpenseBenefit,USD,1298000000.0,2009-09-27,2010-06-26,0001193125-10-162840,2010,Q3,10-Q,2010-07-21,
320193,Apple Inc.,us-gaap,DeferredIncomeTaxExpenseBenefit,USD,1298000000.0,2009-09-27,2010-06-26,0001193125-11-192493,2011,Q3,10-Q,2011-07-20,
320193,Apple Inc.,us-gaap,DeferredIncomeTaxExpenseBenefit,USD,1440000000.0,2009-09-27,2010-09-25,0001193125-10-238044,2010,FY,10-K,2010-10-27,
320193,Apple Inc.,us-gaap,DeferredIncomeTaxExpenseBenefit,USD,1440000000.0,2009-09-27,2010-09-25,0001193125-11-282113,2011,FY,10-K,2011-10-26,
320193,Apple Inc.,us-gaap,DeferredIncomeTaxExpenseBenefit,USD,1440000000.0,2009-09-27,2010-09-25,0001193125-12-444068,2012,FY,10-K,2012-10-31,
320193,Apple Inc.,us-gaap,DeferredIncomeTaxExpenseBenefit,USD,1440000000.0,2009-09-27,2010-09-25,0001193125-13-170623,2012,FY,8-K,2013-04-24,CY2010
320193,Apple Inc.,us-gaap,DeferredIncomeTaxExpenseBenefit,USD,823000000.0,2010-09-26,2010-12-25,0001193125-11-010144,2011,Q1,10-Q,2011-01-19,
320193,Apple Inc.,us-gaap,DeferredIncomeTaxExpenseBenefit,USD,823000000.0,2010-09-26,2010-12-25,0001193125-12-023398,2012,Q1,10-Q,2012-01-25,CY2010Q4
320193,Apple Inc.,us-gaap,DeferredIncomeTaxExpenseBenefit,USD,1563000000.0,2010-09-26,2011-03-26,0001193125-11-104388,2011,Q2,10-Q,2011-04-21,
320193,Apple Inc.,us-gaap,DeferredIncomeTaxExpenseBenefit,USD,1563000000.0,2010-09-26,2011-03-26,0001193125-12-182321,2012,Q2,10-Q,2012-04-25,
320193,Apple Inc.,us-gaap,DeferredIncomeTaxExpenseBenefit,USD,2232000000.0,2010-09-26,2011-06-25,0001193125-11-192493,2011,Q3,10-Q,2011-07-20,
320193,Apple Inc.,us-gaap,DeferredIncomeTaxExpenseBenefit,USD,2232000000.0,2010-09-26,2011-06-25,0001193125-12-314552,2012,Q3,10-Q,2012-07-25,
320193,Apple Inc.,us-gaap,DeferredIncomeTaxExpenseBenefit,USD,2868000000.0,2010-09-26,2011-09-24,0001193125-11-282113,2011,FY,10-K,2011-10-26,
320193,Apple Inc.,us-gaap,DeferredIncomeTaxExpenseBenefit,USD,2868000000.0,2010-09-26,2011-09-24,0001193125-12-444068,2012,FY,10-K,2012-10-31,
320193,Apple Inc.,us-gaap,DeferredIncomeTaxExpenseBenefit,USD,2868000000.0,2010-09-26,2011-09-24,0001193125-13-170623,2012,FY,8-K,2013-04-24,
320193,Apple Inc.,us-gaap,DeferredIncomeTaxExpenseBenefit,USD,2868000000.0,2010-09-26,2011-09-24,0001193125-13-416534,2013,FY,10-K,2013-10-30,CY2011
320193,Apple Inc.,us-gaap,DeferredIncomeTaxExpenseBenefit,USD,1456000000.0,2011-09-25,2011-12-31,0001193125-12-023398,2012,Q1,10-Q,2012-01-25,
320193,Apple Inc.,us-gaap,DeferredIncomeTaxExpenseBenefit,USD,1456000000.0,2011-09-25,2011-12-31,0001193125-13-022339,2013,Q1,10-Q,2013-01-24,CY2011Q4
320193,Apple Inc.,us-gaap,DeferredIncomeTaxExpenseBenefit,USD,2915000000.0,2011-09-25,2012-03-31,0001193125-12-182321,2012,Q2,10-Q,2012-04-25,
320193,Apple Inc.,us-gaap,DeferredIncomeTaxExpenseBenefit,USD,2915000000.0,2011-09-25,2012-03-31,0001193125-13-168288,2013,Q2,10-Q,2013-04-24,
320193,Apple Inc.,us-gaap,DeferredIncomeTaxExpenseBenefit,USD,4066000000.0,2011-09-25,2012-06-30,0001193125-12-314552,2012,Q3,10-Q,2012-07-25,
320193,Apple Inc.,us-gaap,DeferredIncomeTaxExpenseBenefit,USD,4066000000.0,2011-09-25,2012-06-30,0001193125-13-300670,2013,Q3,10-Q,2013-07-24,
320193,Apple Inc.,us-gaap,DeferredIncomeTaxExpenseBenefit,USD,4405000000.0,2011-09-25,2012-09-29,0001193125-12-444068,2012,FY,10-K,2012-10-31,
320193,Apple Inc.,us-gaap,DeferredIncomeTaxExpenseBenefit,USD,4405000000.0,2011-09-25,2012-09-29,0001193125-13-170623,2012,FY,8-K,2013-04-24,
320193,Apple Inc.,us-gaap,DeferredIncomeTaxExpenseBenefit,USD,4405000000.0,2011-09-25,2012-09-29,0001193125-13-416534,2013,FY,10-K,2013-10-30,
320193,Apple Inc.,us-gaap,DeferredIncomeTaxExpenseBenefit,USD,4405000000.0,2011-09-25,2012-09-29,0001193125-14-383437,2014,FY,10-K,2014-10-27,
320193,Apple Inc.,us-gaap,DeferredIncomeTaxExpenseBenefit,USD,4405000000.0,2011-09-25,2012-09-29,0001193125-15-023732,2014,FY,8-K,2015-01-28,CY2012
320193,Apple Inc.,us-gaap,DeferredIncomeTaxExpenseBenefit,USD,1179000000.0,2012-09-30,2012-12-29,0001193125-13-022339,2013,Q1,10-Q,2013-01-24,
320193,Apple Inc.,us-gaap,DeferredIncomeTaxExpenseBenefit,USD,1179000000.0,2012-09-30,2012-12-29,0001193125-14-024487,2014,Q1,10-Q,2014-01-28,CY2012Q4
320193,Apple Inc.,us-gaap,DeferredIncomeTaxExpenseBenefit,USD,1957000000.0,2012-09-30,2013-03-30,0001193125-13-168288,2013,Q2,10-Q,2013-04-24,
320193,Apple Inc.,us-gaap,DeferredIncomeTaxExpenseBenefit,USD,1957000000.0,2012-09-30,2013-03-30,0001193125-14-157311,2014,Q2,10-Q,2014-04-24,
320193,Apple Inc.,us-gaap,DeferredIncomeTaxExpenseBenefit,USD,2524000000.0,2012-09-30,2013-06-29,0001193125-13-300670,2013,Q3,10-Q,2013-07-24,
320193,Apple Inc.,us-gaap,DeferredIncomeTaxExpenseBenefit,USD,2524000000.0,2012-09-30,2013-06-29,0001193125-14-277160,2014,Q3,10-Q,2014-07-23,
320193,Apple Inc.,us-gaap,DeferredIncomeTaxExpenseBenefit,USD,1141000000.0,2012-09-30,2013-09-28,0001193125-13-416534,2013,FY,10-K,2013-10-30,
320193,Apple Inc.,us-gaap,DeferredIncomeTaxExpenseBenefit,USD,1141000000.0,2012-09-30,2013-09-28,0001193125-14-383437,2014,FY,10-K,2014-10-27,
320193,Apple Inc.,us-gaap,DeferredIncomeTaxExpenseBenefit,USD,1141000000.0,2012-09-30,2013-09-28,0001193125-15-023732,2014,FY,8-K,2015-01-28,
320193,Apple Inc.,us-gaap,DeferredIncomeTaxExpenseBenefit,USD,1141000000.0,2012-09-30,2013-09-28,0001193125-15-356351,2015,FY,10-K,2015-10-28,CY2013
320193,Apple Inc.,us-gaap,DeferredIncomeTaxExpenseBenefit,USD,1253000000.0,2013-09-29,2013-12-28,0001193125-14-024487,2014,Q1,10-Q,2014-01-28,
320193,Apple Inc.,us-gaap,DeferredIncomeTaxExpenseBenefit,USD,1253000000.0,2013-09-29,2013-12-28,0001193125-15-023697,2015,Q1,10-Q,2015-01-28,CY2013Q4
320193,Apple Inc.,us-gaap,DeferredIncomeTaxExpenseBenefit,USD,2059000000.0,2013-09-29,2014-03-29,0001193125-14-157311,2014,Q2,10-Q,2014-04-24,
320193,Apple Inc.,us-gaap,DeferredIncomeTaxExpenseBenefit,USD,2059000000.0,2013-09-29,2014-03-29,0001193125-15-153166,2015,Q2,10-Q,2015-04-28,
320193,Apple Inc.,us-gaap,DeferredIncomeTaxExpenseBenefit,USD,3154000000.0,2013-09-29,2014-06-28,0001193125-14-277160,2014,Q3,10-Q,2014-07-23,
320193,Apple Inc.,us-gaap,DeferredIncomeTaxExpenseBenefit,USD,3154000000.0,2013-09-29,2014-06-28,0001193125-15-259935,2015,Q3,10-Q,2015-07-22,
320193,Apple Inc.,us-gaap,DeferredIncomeTaxExpenseBenefit,USD,2347000000.0,2013-09-29,2014-09-27,0001193125-14-383437,2014,FY,10-K,2014-10-27,
320193,Apple Inc.,us-gaap,DeferredIncomeTaxExpenseBenefit,USD,2347000000.0,2013-09-29,2014-09-27,0001193125-15-023732,2014,FY,8-K,2015-01-28,
320193,Apple Inc.,us-gaap,DeferredIncomeTaxExpenseBenefit,USD,2347000000.0,2013-09-29,2014-09-27,0001193125-15-356351,2015,FY,10-K,2015-10-28,
320193,Apple Inc.,us-gaap,DeferredIncomeTaxExpenseBenefit,USD,2347000000.0,2013-09-29,2014-09-27,0001628280-16-020309,2016,FY,10-K,2016-10-26,CY2014
320193,Apple Inc.,us-gaap,DeferredIncomeTaxExpenseBenefit,USD,2197000000.0,2014-09-28,2014-12-27,0001193125-15-023697,2015,Q1,10-Q,2015-01-28,
320193,Apple Inc.,us-gaap,DeferredIncomeTaxExpenseBenefit,USD,2197000000.0,2014-09-28,2014-12-27,0001193125-16-439878,2016,Q1,10-Q,2016-01-27,CY2014Q4
320193,Apple Inc.,us-gaap,DeferredIncomeTaxExpenseBenefit,USD,1879000000.0,2014-09-28,2015-03-28,0001193125-15-153166,2015,Q2,10-Q,2015-04-28,
320193,Apple Inc.,us-gaap,DeferredIncomeTaxExpenseBenefit,USD,1879000000.0,2014-09-28,2015-03-28,0001193125-16-559625,2016,Q2,10-Q,2016-04-27,
320193,Apple Inc.,us-gaap,DeferredIncomeTaxExpenseBenefit,USD,2820000000.0,2014-09-28,2015-06-27,0001193125-15-259935,2015,Q3,10-Q,2015-07-22,
320193,Apple Inc.,us-gaap,DeferredIncomeTaxExpenseBenefit,USD,2820000000.0,2014-09-28,2015-06-27,0001628280-16-017809,2016,Q3,10-Q,2016-07-27,
320193,Apple Inc.,us-gaap,DeferredIncomeTaxExpenseBenefit,USD,1382000000.0,2014-09-28,2015-09-26,0001193125-15-356351,2015,FY,10-K,2015-10-28,
320193,Apple Inc.,us-gaap,DeferredIncomeTaxExpenseBenefit,USD,1382000000.0,2014-09-28,2015-09-26,0001628280-16-020309,2016,FY,10-K,2016-10-26,
320193,Apple Inc.,us-gaap,DeferredIncomeTaxExpenseBenefit,USD,1382000000.0,2014-09-28,2015-09-26,0000320193-17-000070,2017,FY,10-K,2017-11-03,CY2015
320193,Apple Inc.,us-gaap,DeferredIncomeTaxExpenseBenefit,USD,1592000000.0,2015-09-27,2015-12-26,0001193125-16-439878,2016,Q1,10-Q,2016-01-27,
320193,Apple Inc.,us-gaap,DeferredIncomeTaxExpenseBenefit,USD,1592000000.0,2015-09-27,2015-12-26,0001628280-17-000717,2017,Q1,10-Q,2017-02-01,CY2015Q4
320193,Apple Inc.,us-gaap,DeferredIncomeTaxExpenseBenefit,USD,3092000000.0,2015-09-27,2016-03-26,0001193125-16-559625,2016,Q2,10-Q,2016-04-27,
320193,Apple Inc.,us-gaap,DeferredIncomeTaxExpenseBenefit,USD,3092000000.0,2015-09-27,2016-03-26,0001628280-17-004790,2017,Q2,10-Q,2017-05-03,
320193,Apple Inc.,us-gaap,DeferredIncomeTaxExpenseBenefit,USD,5191000000.0,2015-09-27,2016-06-25,0001628280-16-017809,2016,Q3,10-Q,2016-07-27,
320193,Apple Inc.,us-gaap,DeferredIncomeTaxExpenseBenefit,USD,5191000000.0,2015-09-27,2016-06-25,0000320193-17-000009,2017,Q3,10-Q,2017-08-02,
320193,Apple Inc.,us-gaap,DeferredIncomeTaxExpenseBenefit,USD,4938000000.0,2015-09-27,2016-09-24,0001628280-16-020309,2016,FY,10-K,2016-10-26,
320193,Apple Inc.,us-gaap,DeferredIncomeTaxExpenseBenefit,USD,4938000000.0,2015-09-27,2016-09-24,0000320193-17-000070,2017,FY,10-K,2017-11-03,
320193,Apple Inc.,us-gaap,DeferredIncomeTaxExpenseBenefit,USD,4938000000.0,2015-09-27,2016-09-24,0000320193-18-000145,2018,FY,10-K,2018-11-05,CY2016
320193,Apple Inc.,us-gaap,DeferredIncomeTaxExpenseBenefit,USD,1452000000.0,2016-09-25,2016-12-31,0001628280-17-000717,2017,Q1,10-Q,2017-02-01,
320193,Apple Inc.,us-gaap,DeferredIncomeTaxExpenseBenefit,USD,1452000000.0,2016-09-25,2016-12-31,0000320193-18-000007,2018,Q1,10-Q,2018-02-02,CY2016Q4
320193,Apple Inc.,us-gaap,DeferredIncomeTaxExpenseBenefit,USD,2822000000.0,2016-09-25,2017-04-01,0001628280-17-004790,2017,Q2,10-Q,2017-05-03,
320193,Apple Inc.,us-gaap,DeferredIncomeTaxExpenseBenefit,USD,2822000000.0,2016-09-25,2017-04-01,0000320193-18-000070,2018,Q2,10-Q,2018-05-02,
320193,Apple Inc.,us-gaap,DeferredIncomeTaxExpenseBenefit,USD,4764000000.0,2016-09-25,2017-07-01,0000320193-17-000009,2017,Q3,10-Q,2017-08-02,
320193,Apple Inc.,us-gaap,DeferredIncomeTaxExpenseBenefit,USD,4764000000.0,2016-09-25,2017-07-01,0000320193-18-000100,2018,Q3,10-Q,2018-08-01,
320193,Apple Inc.,us-gaap,DeferredIncomeTaxExpenseBenefit,USD,5966000000.0,2016-09-25,2017-09-30,0000320193-17-000070,2017,FY,10-K,2017-11-03,
320193,Apple Inc.,us-gaap,DeferredIncomeTaxExpenseBenefit,USD,5966000000.0,2016-09-25,2017-09-30,0000320193-18-000145,2018,FY,10-K,2018-11-05,
320193,Apple Inc.,us-gaap,DeferredIncomeTaxExpenseBenefit,USD,5966000000.0,2016-09-25,2017-09-30,0000320193-19-000119,2019,FY,10-K,2019-10-31,CY2017
320193,Apple Inc.,us-gaap,DeferredIncomeTaxExpenseBenefit,USD,-33737000000.0,2017-10-01,2017-12-30,0000320193-18-000007,2018,Q1,10-Q,2018-02-02,
320193,Apple Inc.,us-gaap,DeferredIncomeTaxExpenseBenefit,USD,-33737000000.0,2017-10-01,2017-12-30,0000320193-19-000010,2019,Q1,10-Q,2019-01-30,CY2017Q4
320193,Apple Inc.,us-gaap,DeferredIncomeTaxExpenseBenefit,USD,-34235000000.0,2017-10-01,2018-03-31,0000320193-18-000070,2018,Q2,10-Q,2018-05-02,
320193,Apple Inc.,us-gaap,DeferredIncomeTaxExpenseBenefit,USD,-34235000000.0,2017-10-01,2018-03-31,0000320193-19-000066,2019,Q2,10-Q,2019-05-01,
320193,Apple Inc.,us-gaap,DeferredIncomeTaxExpenseBenefit,USD,-33109000000.0,2017-10-01,2018-06-30,0000320193-18-000100,2018,Q3,10-Q,2018-08-01,
320193,Apple Inc.,us-gaap,DeferredIncomeTaxExpenseBenefit,USD,-33109000000.0,2017-10-01,2018-06-30,0000320193-19-000076,2019,Q3,10-Q,2019-07-31,
320193,Apple Inc.,us-gaap,DeferredIncomeTaxExpenseBenefit,USD,-32590000000.0,2017-10-01,2018-09-29,0000320193-18-000145,2018,FY,10-K,2018-11-05,
320193,Apple Inc.,us-gaap,DeferredIncomeTaxExpenseBenefit,USD,-32590000000.0,2017-10-01,2018-09-29,0000320193-19-000119,2019,FY,10-K,2019-10-31,
320193,Apple Inc.,us-gaap,DeferredIncomeTaxExpenseBenefit,USD,-32590000000.0,2017-10-01,2018-09-29,0000320193-20-000096,2020,FY,10-K,2020-10-30,CY2018
320193,Apple Inc.,us-gaap,DeferredIncomeTaxExpenseBenefit,USD,53000000.0,2018-09-30,2018-12-29,0000320193-19-000010,2019,Q1,10-Q,2019-01-30,
320193,Apple Inc.,us-gaap,DeferredIncomeTaxExpenseBenefit,USD,53000000.0,2018-09-30,2018-12-29,0000320193-20-000010,2020,Q1,10-Q,2020-01-29,CY2018Q4
320193,Apple Inc.,us-gaap,DeferredIncomeTaxExpenseBenefit,USD,-124000000.0,2018-09-30,2019-03-30,0000320193-19-000066,2019,Q2,10-Q,2019-05-01,
320193,Apple Inc.,us-gaap,DeferredIncomeTaxExpenseBenefit,USD,-124000000.0,2018-09-30,2019-03-30,0000320193-20-000052,2020,Q2,10-Q,2020-05-01,
320193,Apple Inc.,us-gaap,DeferredIncomeTaxExpenseBenefit,USD,-38000000.0,2018-09-30,2019-06-29,0000320193-19-000076,2019,Q3,10-Q,2019-07-31,
320193,Apple Inc.,us-gaap,DeferredIncomeTaxExpenseBenefit,USD,-38000000.0,2018-09-30,2019-06-29,0000320193-20-000062,2020,Q3,10-Q,2020-07-31,
320193,Apple Inc.,us-gaap,DeferredIncomeTaxExpenseBenefit,USD,-340000000.0,2018-09-30,2019-09-28,0000320193-19-000119,2019,FY,10-K,2019-10-31,
320193,Apple Inc.,us-gaap,DeferredIncomeTaxExpenseBenefit,USD,-340000000.0,2018-09-30,2019-09-28,0000320193-20-000096,2020,FY,10-K,2020-10-30,
320193,Apple Inc.,us-gaap,DeferredIncomeTaxExpenseBenefit,USD,-340000000.0,2018-09-30,2019-09-28,0000320193-21-000105,2021,FY,10-K,2021-10-29,CY2019
320193,Apple Inc.,us-gaap,DeferredIncomeTaxExpenseBenefit,USD,-349000000.0,2019-09-29,2019-12-28,0000320193-20-000010,2020,Q1,10-Q,2020-01-29,
320193,Apple Inc.,us-gaap,DeferredIncomeTaxExpenseBenefit,USD,-349000000.0,2019-09-29,2019-12-28,0000320193-21-000010,2021,Q1,10-Q,2021-01-28,CY2019Q4
320193,Apple Inc.,us-gaap,DeferredIncomeTaxExpenseBenefit,USD,-651000000.0,2019-09-29,2020-03-28,0000320193-20-000052,2020,Q2,10-Q,2020-05-01,
320193,Apple Inc.,us-gaap,DeferredIncomeTaxExpenseBenefit,USD,-651000000.0,2019-09-29,2020-03-28,0000320193-21-000056,2021,Q2,10-Q,2021-04-29,
320193,Apple Inc.,us-gaap,DeferredIncomeTaxExpenseBenefit,USD,182000000.0,2019-09-29,2020-06-27,0000320193-20-000062,2020,Q3,10-Q,2020-07-31,
320193,Apple Inc.,us-gaap,DeferredIncomeTaxExpenseBenefit,USD,182000000.0,2019-09-29,2020-06-27,0000320193-21-000065,2021,Q3,10-Q,2021-07-28,
320193,Apple Inc.,us-gaap,DeferredIncomeTaxExpenseBenefit,USD,-215000000.0,2019-09-29,2020-09-26,0000320193-20-000096,2020,FY,10-K,2020-10-30,
320193,Apple Inc.,us-gaap,DeferredIncomeTaxExpenseBenefit,USD,-215000000.0,2019-09-29,2020-09-26,0000320193-21-000105,2021,FY,10-K,2021-10-29,
320193,Apple Inc.,us-gaap,DeferredIncomeTaxExpenseBenefit,USD,-215000000.0,2019-09-29,2020-09-26,0000320193-22-000108,2022,FY,10-K,2022-10-28,CY2020
320193,Apple Inc.,us-gaap,DeferredIncomeTaxExpenseBenefit,USD,-58000000.0,2020-09-27,2020-12-26,0000320193-21-000010,2021,Q1,10-Q,2021-01-28,
320193,Apple Inc.,us-gaap,DeferredIncomeTaxExpenseBenefit,USD,-58000000.0,2020-09-27,2020-12-26,0000320193-22-000007,2022,Q1,10-Q,2022-01-28,CY2020Q4
320193,Apple Inc.,us-gaap,DeferredIncomeTaxExpenseBenefit,USD,-207000000.0,2020-09-27,2021-03-27,0000320193-21-000056,2021,Q2,10-Q,2021-04-29,
320193,Apple Inc.,us-gaap,DeferredIncomeTaxExpenseBenefit,USD,-207000000.0,2020-09-27,2021-03-27,0000320193-22-000059,2022,Q2,10-Q,2022-04-29,
320193,Apple Inc.,us-gaap,DeferredIncomeTaxExpenseBenefit,USD,-737000000.0,2020-09-27,2021-06-26,0000320193-21-000065,2021,Q3,10-Q,2021-07-28,
320193,Apple Inc.,us-gaap,DeferredIncomeTaxExpenseBenefit,USD,-737000000.0,2020-09-27,2021-06-26,0000320193-22-000070,2022,Q3,10-Q,2022-07-29,
320193,Apple Inc.,us-gaap,DeferredIncomeTaxExpenseBenefit,USD,-4774000000.0,2020-09-27,2021-09-25,0000320193-21-000105,2021,FY,10-K,2021-10-29,
320193,Apple Inc.,us-gaap,DeferredIncomeTaxExpenseBenefit,USD,-4774000000.0,2020-09-27,2021-09-25,0000320193-22-000108,2022,FY,10-K,2022-10-28,CY2021
320193,Apple Inc.,us-gaap,DeferredIncomeTaxExpenseBenefit,USD,682000000.0,2021-09-26,2021-12-25,0000320193-22-000007,2022,Q1,10-Q,2022-01-28,CY2021Q4
320193,Apple Inc.,us-gaap,DeferredIncomeTaxExpenseBenefit,USD,1088000000.0,2021-09-26,2022-03-26,0000320193-22-000059,2022,Q2,10-Q,2022-04-29,
320193,Apple Inc.,us-gaap,DeferredIncomeTaxExpenseBenefit,USD,2756000000.0,2021-09-26,2022-06-25,0000320193-22-000070,2022,Q3,10-Q,2022-07-29,
320193,Apple Inc.,us-gaap,DeferredIncomeTaxExpenseBenefit,USD,895000000.0,2021-09-26,2022-09-24,0000320193-22-000108,2022,FY,10-K,2022-10-28,CY2022
320193,Apple Inc.,us-gaap,DeferredIncomeTaxLiabilities,USD,18156000000.0,,2013-09-28,0001193125-14-383437,2014,FY,10-K,2014-10-27,
320193,Apple Inc.,us-gaap,DeferredIncomeTaxLiabilities,USD,18156000000.0,,2013-09-28,0001193125-15-023732,2014,FY,8-K,2015-01-28,CY2013Q3I
320193,Apple Inc.,us-gaap,DeferredIncomeTaxLiabilities,USD,21664000000.0,,2014-09-27,0001193125-14-383437,2014,FY,10-K,2014-10-27,
320193,Apple Inc.,us-gaap,DeferredIncomeTaxLiabilities,USD,21664000000.0,,2014-09-27,0001193125-15-023732,2014,FY,8-K,2015-01-28,
320193,Apple Inc.,us-gaap,DeferredIncomeTaxLiabilities,USD,21942000000.0,,2014-09-27,0001193125-15-356351,2015,FY,10-K,2015-10-28,CY2014Q3I
320193,Apple Inc.,us-gaap,DeferredIncomeTaxLiabilities,USD,27171000000.0,,2015-09-26,0001193125-15-356351,2015,FY,10-K,2015-10-28,
320193,Apple Inc.,us-gaap,DeferredIncomeTaxLiabilities,USD,27171000000.0,,2015-09-26,0001628280-16-020309,2016,FY,10-K,2016-10-26,CY2015Q3I
320193,Apple Inc.,us-gaap,DeferredIncomeTaxLiabilities,USD,31921000000.0,,2016-09-24,0001628280-16-020309,2016,FY,10-K,2016-10-26,
320193,Apple Inc.,us-gaap,DeferredIncomeTaxLiabilities,USD,31921000000.0,,2016-09-24,0000320193-17-000070,2017,FY,10-K,2017-11-03,CY2016Q3I
320193,Apple Inc.,us-gaap,DeferredIncomeTaxLiabilities,USD,36562000000.0,,2017-09-30,0000320193-17-000070,2017,FY,10-K,2017-11-03,
320193,Apple Inc.,us-gaap,DeferredIncomeTaxLiabilities,USD,36562000000.0,,2017-09-30,0000320193-18-000145,2018,FY,10-K,2018-11-05,CY2017Q3I
320193,Apple Inc.,us-gaap,DeferredIncomeTaxLiabilities,USD,776000000.0,,2018-09-29,0000320193-18-000145,2018,FY,10-K,2018-11-05,
320193,Apple Inc.,us-gaap,DeferredIncomeTaxLiabilities,USD,776000000.0,,2018-09-29,0000320193-19-000119,2019,FY,10-K,2019-10-31,CY2018Q3I
320193,Apple Inc.,us-gaap,DeferredIncomeTaxLiabilities,USD,11595000000.0,,2019-09-28,0000320193-19-000119,2019,FY,10-K,2019-10-31,
320193,Apple Inc.,us-gaap,DeferredIncomeTaxLiabilities,USD,11595000000.0,,2019-09-28,0000320193-20-000096,2020,FY,10-K,2020-10-30,CY2019Q3I
320193,Apple Inc.,us-gaap,DeferredIncomeTaxLiabilities,USD,10138000000.0,,2020-09-26,0000320193-20-000096,2020,FY,10-K,2020-10-30,
320193,Apple Inc.,us-gaap,DeferredIncomeTaxLiabilities,USD,10138000000.0,,2020-09-26,0000320193-21-000105,2021,FY,10-K,2021-10-29,CY2020Q3I
320193,Apple Inc.,us-gaap,DeferredIncomeTaxLiabilities,USD,7200000000.0,,2021-09-25,0000320193-21-000105,2021,FY,10-K,2021-10-29,
320193,Apple Inc.,us-gaap,DeferredIncomeTaxLiabilities,USD,7253000000.0,,2021-09-25,0000320193-22-000108,2022,FY,10-K,2022-10-28,CY2021Q3I
320193,Apple Inc.,us-gaap,DeferredIncomeTaxLiabilities,USD,5557000000.0,,2022-09-24,0000320193-22-000108,2022,FY,10-K,2022-10-28,
